ID1||codigo||descripcion||detalle||plataforma||servidor||base||esquema||tabla||campo||tipo_dato||largo||permite_null||golden_record||usuario_modificacion_detalle||usuario_modificacion_atributo||fecha_modificacion_detalle||fecha_modificacion_atributo
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||ANALITICA||TGYEWSMARTDB01||BG_MDM_Clientes||Homologaciones||BG_PERSONAS||GENERO||VarChar||20||SI||0||0||20234||||2024-05-17
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||INFO_TC_TRX||GENERO||Char||1||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||ITB_DATOS_EMPLEADOS||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||prueba_campana$||GENERO||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||tmp_borrar_itb_datos_empleados||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_MSCRM||dbo||Contacto||Genero||Int||-||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||BG_TB_Responsys_Canceloseguro||genero||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||CLIENTES_CARTERIZAR_NORTE||GENERO||Char||1||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||CRM_VW_BG_DIRECCIONES_CONSOLIDADAS||GENERO||nVarChar||10||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||HeraclesIncentivos||Genero||VarChar||100||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||itb_datos_empleados_20230831||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||itb_datos_empleados_20230931||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||ITB_DATOS_EMPLEADOS_ESTRUCTURANUEVA||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||ITB_DATOS_EMPLEADOS_RESPALDO_BATCH||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||NO_ITB_DATOS_EMPLEADOS||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||SG_USUARIO||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||TB_RESPUESTA_CHUBB||genero||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||TB_SMS_CANCELACION_SEGUROS||GENERO||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||TB_USUARIO||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||TMP_CLTES_QUALTRICS||GENERO||VarChar||50||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||TMP_CLTES_SEGURO_NVOS||GENERO||VarChar||10||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||TMP_EMPLEADOS_JNA||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||TMP_PILOTO_SEGUROS||GENERO||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||TMP_PILOTO_SEGUROS_FINAL||GENERO||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||TMP_SEGUROS_NVOS||GENERO||VarChar||10||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||vreca_operaltories||genero||VarChar||15||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||BI02||GYEBI02||ITINERIBUS||dbo||vreca_operaltories_tot||genero||VarChar||15||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_DepositayGana_Temp||GENERO||VarChar||50||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_DepositayGanaListaNegra||GENERO||VarChar||50||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_PERSONAS_360||GENERO||VarChar||20||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||CAMPAÑAS||GYESMARTDB01||BG_Smartprocesamiento||dbo||BG_TB_QUALTRICS||Genero||VarChar||3||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||CAMPAÑAS||GYESMARTDB01||BG_Staging||CRM||ITB_DATOS_EMPLEADOS||GENERO||VarChar||5||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||CAMPAÑAS||GYESMARTDB01||BG_Staging||dbo||BG_PERSONAS||GENERO||VarChar||20||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||CAMPAÑAS||GYESMARTDB01||BG_Staging||dbo||TMP_PILOTO_SEGUROS||GENERO||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||CAMPAÑAS||GYESMARTDB01||BG_Staging||dbo||TMP_PILOTO_SEGUROS_FINAL||GENERO||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||FINANCIERO||GYEMONETARIOS01||MINFORMACION||dbo||Pyme||GENERO||VarChar||50||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||FINANCIERO||GYEMONETARIOS01||RENTABILIDAD||dbo||BG_TB_Terminales_Cant_Gen||GENERO||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||FINANCIERO||GYEMONETARIOS01||RENTABILIDAD||dbo||BG_TB_Terminales_Cant_Gen_Web||GENERO||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||FINANCIERO||GYEMONETARIOS01||RENTABILIDAD||dbo||BG_TB_Terminales_Cant_Gen_Web_BCK||GENERO||nVarChar||255||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||ORACLE||DATALAKE||bbdd_tdigital||dbo||mi23_20nw||GENERO||VarChar||-||SI||0||0||20234||||2024-03-14
1||179||Género||Grupo al que pertenecen los seres humanos de cada sexo, entendido este desde un punto de vista sociocultural en lugar de exclusivamente biológico.||ORACLE||DATALAKE||bbdd_tdigital||dbo||mi23_20nw_ac||GENERO||VarChar||-||SI||0||0||20234||||2024-03-14
1||184||Fecha de consentimiento de uso de datos personales||Conjunto de datos que definen el año, mes y día en el que la persona ha dado el consentimiento para el tratamiento de sus datos personales.||ANALITICA||GYEWMDMDB01||BG_MDM_Clientes||Personas||BG_TB_Blacklist_Consentimiento_Unificada||FechaConsentimiento||DateTime||-||SI||1||0||20234||||2024-01-01
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||BG_TB_20KMillas_Participantes||celular||VarChar||255||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||BG_TB_BigPromo_Consumos||MobileNumber||VarChar||50||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||BG_TB_ObjetivosEstrategicosTC_Participantes_Upgrade||CELULAR1||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||BG_TB_ObjetivosEstrategicosTC_Participantes_Upgrade||CELULAR2||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||BG_TB_Participantes_Upgrade||CELULAR1||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||BG_TB_Participantes_Upgrade||CELULAR2||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||Bg_TB_Promociones||Celular||VarChar||25||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||BG_TB_TriMillas_Participantes||celular||VarChar||35||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||BG_TB_UpGradeAmexConsumo||CELULAR1||VarChar||25||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||Campanias||BG_TB_UpGradeAmexConsumo||CELULAR2||VarChar||25||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||BG_TB_ClientesPorRangoConsumo||Celular||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||BG_TB_ManchesterUnited_Clientes||MobileTelephone||VarChar||30||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||BG_TB_Participantes_ConsumoMeta||MobileNumber||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||BG_TB_PROMO_TUENTI||Celular||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||BG_TB_RegularizacionConsumoMeta||MobileNumber||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||BG_TB_temp_Upgrade||CELULAR1||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||BG_TB_temp_Upgrade||CELULAR2||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||BlackList_NoUsar||CELULAR||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||CAMP_DN_VA_202207||CELULAR||VarChar||13||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||DN_CAD&CDE_MCD_2023_FEB_02||CELULAR||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||KLL_SORTEOMILLASMARZO2023_FINAL||CELULAR1||VarChar||10||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||TB_BASE_CAMPANIA_NADAL||CELULAR||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||TB_CAMPANIA_BALONES_VISA||MOBILENUMBER||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||dbo||TB_CAMPANIA_NADAL||celular1||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG-TB-GanadoresMillas-BG-202304-2||MobileNumber||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG-TB-GanadoresMillas-BG-202304-3||MobileNumber||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG-TB-SORTEO-BG-202304-1-20230606||MobileNumber||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG-TB-SORTEO-BG-202304-1-20230608||MobileNumber||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG_TB_Participantes_Campania_Champions||MOBILENUMBER||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG_TB_Participantes_Campania_Champions_NuevaCampania||MOBILENUMBER||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG_TB_Participantes_Campania_Champions_ReciclajeFact||MOBILENUMBER||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG_TB_Participantes_Campania_ChampionsReciclaje||MOBILENUMBER||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG_TB_ParticipantesSorteos_Temp_Unica||MobileNumber||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaign||BG_TB_SeguimientoParticipantes_Unica_Sorteo||MobileNumber||Float||-||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_AvanceEfectivo_1000_3kMillas_202301||MobileNumber||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_AvanceEfectivo_1000_3kMillas_202302||MobileNumber||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_AvanceEfectivo_1000_3kMillas_202304||MobileNumber||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_AvanceEfectivo_3KMillas||MobileNumber||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_Campania_TC_Millas||MOBILENUMBER||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_CampaniasNadal||MOBILENUMBER||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_CampaniasVacacionesAerolineas||MOBILENUMBER||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_ColocacionAdicionales||MobileNumber||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_ColocacionAdicionales_2||MobileNumber||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_Papa||CELULAR1||VarChar||20||NO||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_Upgrade_CallCenter||CELULAR1||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_Upgrade_CallCenter||CELULAR2||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_Participantes_VisaBalones||MOBILENUMBER||VarChar||15||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_TB_SMC_Proveedor||Celular||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_VW_Participantes_Vinculacion||Celular||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||BG_VW_Participantes_VinculacionResponsys||Celular||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||TB_CONTACTABILIDAD_RESUMEN||CELULAR1||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_FACTURACION_TARJETASCREDITO||SmartCampaing||TB_CONTACTABILIDAD_RESUMEN||CELULAR2||VarChar||20||SI||0||0||20234||||2024-05-17
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_MultiCredito_DM||Chubb||Bg_TB_ClKDato||Celular||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_MultiCredito_DM||Chubb||BG_TB_InterAgua_Fact||Celular||VarChar||20||SI||0||0||20234||||2024-03-14
1||189||Celular||Secuencia numérica que identifica la línea de comunicación telefónica móvil de contacto con la persona.||ANALITICA||GYEDMRIESGODB01||BG_MultiCredito_DM||Chubb||BG_TB_Personas_Temp||Celular||VarChar||20||SI||0||0||20234||||2024-03-14
