ID1||plataforma||servidor||base||esquema||tabla||descripcion||data_owner||data_steward||fecha_creacion||num_columnas||columnas_documentadas||avance||clasificacion||fecha_Proceso||estado||used_mb
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||valida_patrimonio_202406||||||||2024-06-12||4||0||0.0||TRB||2025-05-12||P||42.73
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||NO_PASA_POLITICAS_AGOSTO||||||||2021-08-24||1||0||0.0||TRB||2025-05-12||P||0.04
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||RECHAZADAS_22||||||||2022-04-08||6||1||0.166666||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||PRUEBA_PYTHON||||||||2023-09-29||4||0||0.0||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||validacion_patrimonio_202406_7||||||||2024-06-14||10||0||0.0||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||tmp_datos_sinnombre||||||||2024-09-11||3||0||0.0||TMP||2025-05-12||P||0.33
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||RESUMEN_CNE||||||||2021-02-22||22||2||0.090909||TRB||2025-05-12||P||180.52
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||Tb_Catalogo_Seguros||||||||2022-09-06||3||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||Baseagcons||||||||2023-09-12||2||0||0.0||TRB||2025-05-12||P||0.21
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||fecha_actualizacion_dap_CON_OPID||||||||2024-05-02||11||1||0.090909||TRB||2025-05-12||P||238.54
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||jch_tmp_cluster_tenedores_datos_tmp||||||||2024-04-05||10||0||0.0||TMP||2025-05-12||P||0.52
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||fuente_spi_3||||||||2023-06-14||7||0||0.0||TRB||2025-05-12||P||15.99
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||CAMPAÑAS_CARGADAS||||||||2024-11-22||27||0||0.0||TRB||2025-05-12||P||296.27
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TMP_SD_CHURN_CONTACTAR_2||||||||2024-03-01||17||1||0.058823||TMP||2025-05-12||P||0.26
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||cartera_jose||||||||2023-05-11||10||0||0.0||TRB||2025-05-12||P||45.78
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||TB_PERIODO_EJECUCION||||||||2022-09-26||3||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||TELEFONOS_EMPRESAS_SCORING_NOV||||||||2023-12-07||17||2||0.117647||TRB||2025-05-12||P||824.79
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||Dim_TC_Millas_tablero||||||||2018-09-06||17||1||0.058823||TRB||2025-05-12||P||162.7
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||PERFIL_RIESGOS||||||||2022-08-31||15||3||0.2||TRB||2025-05-12||P||781.55
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||POLITICAS_YURI_ENERO_2022||||||||2023-01-09||17||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||NO_ENTREGADAS_202303||||||||2023-03-15||12||1||0.083333||TRB||2025-05-12||P||8.27
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||INGRESO_IMPUESTO_RENTA_ANT||||||||2022-10-19||21||1||0.047619||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PRUEBA_CONTROL||||||||2022-08-09||1||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||Items||||||||2024-02-26||20||0||0.0||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CUENTA_AMIGA_JOSE||||||||2022-02-15||5||0||0.0||TRB||2025-05-12||P||35.96
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||SCORE_ACEPTACION_campa||||||||2023-03-13||3||0||0.0||TRB||2025-05-12||P||17.43
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||SIN_FOTO||||||||2021-10-19||2||0||0.0||TRB||2025-05-12||P||0.41
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||VER_RETANQUEO||||||||2023-03-14||2||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||jch_tmp_quitar_riesgos_20250223||||jchong||||2025-02-23||3||0||0.0||TMP||2025-05-12||P||28.72
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||consolidacion_deuda_20250414||||jchong||||2025-04-14||1||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||envio_buro||||jchong||||2025-04-25||4||0||0.0||TRB||2025-05-12||P||213.27
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||TB_COMPORTAMIENTO_CREDITICIO_ID||Tabla de Identificación necesaria para el proyecto MPC||jchong||||2025-02-28||1||0||0.0||TRB||2025-05-12||P||3.29
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PERFILAMIENTO_CLIENTES||||dcruz1||||2025-04-06||12||0||0.0||TRB||2025-05-12||P||24.4
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||temp_mjzf_claves_host_SAC||||jnavarro||||2025-01-24||8||0||0.0||TMP||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TEMP_MJZF_DATOS_RUCS||||mzambrano10||||2024-10-24||18||0||0.0||TMP||2025-05-12||P||6.62
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||BALANCE_FINAL_2023_ALL||||jchica||||2025-05-01||141||0||0.0||TRB||2025-05-12||P||132.44
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||BALANCE_FINAL_2023_ALL_respaldo||||jchica||||2025-01-16||138||0||0.0||TRB||2025-05-12||P||190.91
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||BGGRUPO\anl_dcruz1||PERFILAMIENTO_TRX_CLIENTES_DETALLE||||dcruz1||||2025-04-16||27||0||0.0||TRB||2025-05-12||P||582.77
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||jfco_CARTERIZADOS_general_prod||||jchica||||2025-05-08||4||0||0.0||TRB||2025-05-12||P||107.82
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||t_atributos_inf_tecnica_backup||||jsalas||||2024-10-21||16||0||0.0||TRB||2025-05-12||P||49.13
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||balance_escenario_2||||jchica||||2025-05-01||66||0||0.0||TRB||2025-05-12||P||60.48
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||churn_data_actual||||jchica||||2024-11-12||35||0||0.0||TRB||2025-05-12||P||347.59
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||jfco_lc_enero_2025||||jchica||||2025-02-13||2||0||0.0||TRB||2025-05-12||P||0.1
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||MI_2||||jchong||||2025-04-22||9||0||0.0||TRB||2025-05-12||P||0.05
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||MI_2||||jchong||||2025-04-22||9||0||0.0||TRB||2025-05-12||P||0.05
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TEMP_MJZF_RESPALDO_t_dominios_tablas_oficiales_t_1||||jsalas||||2025-05-09||3||0||0.0||TMP||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||LOTE_269||||||||2021-12-23||50||1||0.02||TRB||2025-05-12||P||19.23
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TAB_AFC_COD_ISO||||||||2022-12-28||3||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||ANTIVIRUS||||||||2023-03-09||7||1||0.142857||TRB||2025-05-12||P||104.41
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CALIFICADOR_FINAL||||||||2024-06-09||12||0||0.0||TRB||2025-05-12||P||8.06
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||INFO_ESTADOCTA_CLIENTE||||||||2024-02-20||5||0||0.0||TRB||2025-05-12||P||261.98
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||data_churn_junio_final||||||||2024-07-24||10||0||0.0||TRB||2025-05-12||P||7.3
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||CAMBIOS_ULTIMOS_COLOCADO||||||||2024-07-02||13||0||0.0||TRB||2025-05-12||P||200.92
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||PROCESO_ESPECIAL_EQUIFAX||||||||2021-01-15||16||0||0.0||TRB||2025-05-12||P||75.73
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||GR_POTENCIAL_BG_REPORTE||||||||2023-05-12||4||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||super_cias||||||||2021-07-22||5||0||0.0||TRB||2025-05-12||P||5.53
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||facturacion_13m_seguros_trx||||||||2020-04-21||19||0||0.0||TRB||2025-05-12||P||0.21
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PORTAFOLIO_ULT_MES||||||||2024-03-04||3||0||0.0||TRB||2025-05-12||P||93.94
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PYME - MICRO||||||||2021-11-17||2||0||0.0||TRB||2025-05-12||P||14.55
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_CUENTAS_TLKM_PLUS_JP||||||||2024-03-01||45||5||0.111111||TRB||2025-05-12||P||680.33
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CLIENTES_CONTACTOS_2||||||||2021-08-11||18||2||0.111111||TRB||2025-05-12||P||68.48
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||ANALYTICS||MODELO_NBA||||||||2023-07-20||4||0||0.0||TRB||2025-05-12||P||1209.57
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||personas_ventas_mas_100k||||||||2023-09-07||5||0||0.0||TRB||2025-05-12||P||2.11
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||SCORE_EVALUATION||||||||2021-08-11||36||2||0.055555||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CONSUMO_TC||||||||2021-11-30||4||1||0.25||TRB||2025-05-12||P||8.48
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||DEUDA_VIVIENDA||||||||2022-03-31||2||0||0.0||TRB||2025-05-12||P||2.98
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||DIM_COD_ARANCELARIOS||||||||2017-04-27||6||0||0.0||TRB||2025-05-12||P||0.19
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||SALVAR_INFERIDOS||||||||2022-07-05||1||0||0.0||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TBL_PERIODO_CARGA_RN||||||||2023-06-28||2||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||jch_tmp_cluster_tazas||||||||2024-05-16||11||0||0.0||TMP||2025-05-12||P||0.73
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||BGGRUPO\anl_calcivar1||MYM_SCT_DQ_CAL||||calcivar1||||2024-08-27||17||0||0.0||TRB||2025-05-12||P||0.05
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CONTACTOS2||||||||2023-06-01||48||8||0.166666||TRB||2025-05-12||P||100.45
1||ANALITICA||GYEINTNEGDB01||LakeHouse||dbo||procesoscore_dp||||||||2025-03-25||46||0||0.0||TRB||2025-05-12||P||481.66
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||nomina_deuda_1||||||||2021-12-07||1||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||ADVANCE_EMPRESA_VAR_REPORT||||||||2021-12-20||6||1||0.166666||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||LakeHouse||dbo||BG_PER_Personas||||||||2025-01-06||39||0||0.0||TRB||2025-05-12||P||581.07
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||nom_poliza_masivos||||||||2021-12-01||2||0||0.0||TRB||2025-05-12||P||2.67
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||trabajo_funnel_solicitud_ingresadas||||||||2024-01-23||6||0||0.0||TRB||2025-05-12||P||8.23
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TBR_SALDO_CUENTAS||||||||2023-03-31||37||0||0.0||TRB||2025-05-12||P||6280.52
1||ANALITICA||GYEINTNEGDB01||CONSULTA_EMPRESAS||dbo||EQUIPO_DATA_ANALYTICS||||||||2020-02-06||18||1||0.055555||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TMP_PATRIMONIO_JUN||||||||2024-06-04||3||0||0.0||TMP||2025-05-12||P||336.75
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||VENTAS_MI22_16NW||||||||2022-07-08||5||1||0.2||TRB||2025-05-12||P||0.31
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||DAF_TB_CARTERIZADOS_30012024||||||||2024-02-07||22||2||0.090909||TRB||2025-05-12||P||1229.52
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||prov||||||||2021-01-06||5||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CLTE_FINANCIERO||||||||2023-11-21||1||0||0.0||TRB||2025-05-12||P||4.26
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||AHORRO_META||||jfierro||||2023-08-24||15||0||0.0||TRB||2025-05-12||P||65.43
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||tmp_grp_ssis_grupos_econ||||||||2024-07-01||7||0||0.0||TMP||2025-05-12||P||4.16
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||INSURANCE_20230110||||||||2023-07-03||7||0||0.0||TRB||2025-05-12||P||1.19
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||nom_poliza_resto||||||||2021-12-01||2||0||0.0||TRB||2025-05-12||P||0.41
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TOP10_PD||||||||2024-07-30||12||0||0.0||TRB||2025-05-12||P||2536.22
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||jfco_churn_junio_nuevos_campos||||||||2024-09-05||24||0||0.0||TRB||2025-05-12||P||20.78
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||ANALYTICS||NECESIDADES_CLIENTES_INC_nov24||||acarrion||||2024-12-02||7||0||0.0||TRB||2025-05-12||P||157.66
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TEMP_MJZF_DATOS_EMP_BG||||mzambrano10||||2025-02-27||17||0||0.0||TMP||2025-05-12||P||0.94
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TEMP_MJZF_RESPALDO_t_atributos_inf_tecnica||||jsalas||||2025-05-09||15||0||0.0||TMP||2025-05-12||P||1.19
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TEMP_MJZF_SPI_ENVIADOS||||mzambrano10||||2024-12-16||11||0||0.0||TMP||2025-05-12||P||0.52
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_PREM_VISA_MCD_BIGPROMO_JA||||jalvarez||||2024-11-07||14||0||0.0||TRB||2025-05-12||P||5.87
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_BASE_NATURALES_CREDITO_ACTIVAS_JA||||jalvarez||||2024-05-06||1||0||0.0||TRB||2025-05-12||P||16.45
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_CHAMP_OFICIAL_2025_JA||||jalvarez||||2025-02-11||13||0||0.0||TRB||2025-05-12||P||253.79
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_VISA_VIAJES_JA||||jalvarez||||2025-03-11||10||0||0.0||TRB||2025-05-12||P||1.71
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||BVM_MOVIL_MAR_2023||||||||2023-04-17||8||0||0.0||TRB||2025-05-12||P||184.49
1||ANALITICA||GYEINTNEGDB01||LakeHouse||dbo||tc_comercio_empresa||||||||2024-11-07||11||0||0.0||TRB||2025-05-12||P||8.27
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||dir_texts_apc||||||||2022-08-08||7||2||0.285714||TRB||2025-05-12||P||61.36
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||FECHA_NACIMIENTO_DAP||||||||2024-08-22||13||0||0.0||TRB||2025-05-12||P||508.29
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||itb_seguros||||||||2023-07-11||1||0||0.0||TRB||2025-05-12||P||10.08
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||APELLIDOS_IRREGULARES||||||||2024-03-25||1||0||0.0||TRB||2025-05-12||P||0.18
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||DEUDAS_IFIS_HIS||||||||2022-04-14||3||0||0.0||TRB||2025-05-12||P||157.89
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||Personas_ALE||||||||2023-04-08||7||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TB_PARAMETROS_APROBACION_NUEVO||||||||2023-06-21||6||0||0.0||TRB||2025-05-12||P||0.05
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TC_PEIGO||||||||2022-04-25||7||1||0.142857||TRB||2025-05-12||P||55.83
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||SOLICITUDES_AUTOFACIL_SD_0624||||||||2024-07-03||32||0||0.0||TRB||2025-05-12||P||53.86
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||EMAIL||||||||2016-10-10||18||0||0.0||TRB||2025-05-12||P||206.73
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||base_score_modelo||||||||2021-06-02||78||1||0.01282||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||tmp_contactos_distinctv2||||||||2024-03-27||16||4||0.25||TMP||2025-05-12||P||250.71
1||ANALITICA||GYEINTNEGDB01||LakeHouse||dbo||solicitudesnoliquidadosaprobado||||||||2024-07-03||86||0||0.0||TRB||2025-05-12||P||1596.72
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CALIFICACION_CARTERA_MC_MORA||||||||2022-04-14||2||0||0.0||TRB||2025-05-12||P||0.39
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||'FECHA_NACIMIENTO_REMEDIACION'||||||||2024-07-19||3||0||0.0||TRB||2025-05-12||P||6.01
1||ANALITICA||GYEINTNEGDB01||CONSULTA_EMPRESAS||dbo||EMPLEADOS_EMPRESAS_IE||||||||2024-01-18||4||0||0.0||TRB||2025-05-12||P||2.41
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||DATOS_SEGUROS_JOSE||||||||2021-03-29||33||0||0.0||TRB||2025-05-12||P||0.13
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||CAMPAÑAS_TC||||||||2024-05-23||20||0||0.0||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||max_fecha||||||||2021-12-27||2||0||0.0||TRB||2025-05-12||P||1.74
1||ANALITICA||GYEINTNEGDB01||LakeHouse||dbo||MT_DET_CATALOGO||||||||2024-10-03||17||0||0.0||TRB||2025-05-12||P||2.11
1||ANALITICA||GYEINTNEGDB01||LakeHouse||dbo||POL_ADM_VARIABLES_POLITICAS||||||||2024-09-02||10||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||BASE_CLIENTES_OCEANA_20ABR2023||||||||2023-04-24||45||3||0.066666||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||sri_ventas||||||||2023-07-28||14||0||0.0||TRB||2025-05-12||P||1585.2
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||respaldo_censo||||||||2023-08-08||3||0||0.0||TRB||2025-05-12||P||0.04
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||data_cnb_ene_mar||||||||2023-07-07||12||0||0.0||TRB||2025-05-12||P||678.38
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||SOLO_TC_PARA_MC||||||||2021-01-13||177||9||0.050847||TRB||2025-05-12||P||5.48
1||ANALITICA||GYEINTNEGDB01||SIMULACION||dbo||CROME2||||||||2024-10-30||7||0||0.0||TRB||2025-05-12||P||0.01
1||ANALITICA||GYEINTNEGDB01||SIMULACION||dbo||INGRESOS_PERSONAS_NATURALES_202403||||||||2024-06-03||75||0||0.0||TRB||2025-05-12||P||5415.75
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_BASE_INI_KYWI_JA||||jalvarez||||2025-02-12||2||0||0.0||TRB||2025-05-12||P||2.52
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_BASE_PRIMAX_2024_JA||||jalvarez||||2024-10-15||10||0||0.0||TRB||2025-05-12||P||65.75
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_CAMP_DEPOSITO_CM_JA||||jalvarez||||2024-05-01||19||1||0.052631||TRB||2025-05-12||P||50.98
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TBL_CLIENTES_BE_REGION_OFICINACENT||||kloor||||2024-12-23||2||0||0.0||TRB||2025-05-12||P||0.27
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||BASE_AMEX_2024||||jalvarez||||2024-03-08||7||1||0.142857||TRB||2025-05-12||P||58.62
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_SUPERMERCADO_MARZO_PREM_JA||||jalvarez||||2025-03-12||72||0||0.0||TRB||2025-05-12||P||226.92
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_TRATAMIENTO_DOBLE_MILLA_MARZO_JA||||jalvarez||||2025-03-19||16||0||0.0||TRB||2025-05-12||P||22.07
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_VACACIONES_COSTA_VALOR_JA||||jalvarez||||2025-02-05||21||0||0.0||TRB||2025-05-12||P||30.88
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_VENTA_PLAN_LEALTAD_OCT_JA||||jalvarez||||2024-11-13||22||0||0.0||TRB||2025-05-12||P||18.27
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_BASE_AVISO_SEG_MAYO_25_JA||||jalvarez||||2025-05-05||20||0||0.0||TRB||2025-05-12||P||14.8
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||ANALYTICS||KLL_CIDEALES_APPMCDTD||||kllerena||||2025-04-21||6||0||0.0||TRB||2025-05-12||P||273.54
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||ANALYTICS||RV_E_INC_10_TOTALCL_1004_SALDO||||kllerena||||2024-04-10||13||0||0.0||TRB||2025-05-12||P||0.06
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TBL_SEGUROS_CUMPLIMIENTO_COMERCIAL||Tabla resumen oficial para dashboard de seguros||kloor||20553||2024-05-01||29||0||0.0||TRB||2025-05-12||P||8.51
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_DEB_GIRO_NOVI_BIG_PROMO_2024||||jalvarez||||2024-11-21||15||0||0.0||TRB||2025-05-12||P||57.06
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AVANCE_EFECTIVO_POBLADO_OCT_JA||||jalvarez||||2024-10-17||37||0||0.0||TRB||2025-05-12||P||60.7
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||DN_STAGING||TB_AVANCE_EFECTIVO_POBLADO_OCT_JA||||jalvarez||||2024-10-17||37||0||0.0||TRB||2025-05-12||P||60.7
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AVANCE_EFECTIVO_POBLADO_OCT_JA||||jalvarez||||2024-10-17||37||0||0.0||TRB||2025-05-12||P||60.7
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||DN_STAGING||TB_AVANCE_EFECTIVO_POBLADO_OCT_JA||||jalvarez||||2024-10-17||37||0||0.0||TRB||2025-05-12||P||60.7
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_BILLETERA_VIRTUAL_EMOB_JA||||jalvarez||||2025-01-09||1||0||0.0||TRB||2025-05-12||P||0.12
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_CATALOGO_PLANES_LEALTAD_JA||||jalvarez||||2025-03-06||7||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_COLOCACION_TC_ADICIONALES_NOV_JA||||jalvarez||||2024-12-09||35||0||0.0||TRB||2025-05-12||P||25.41
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||db_atrnautorizalog_yyyymm||||jsalas||20465||2022-10-24||7||1||0.142857||TRB||2025-05-12||P||7156.57
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||ESPECIAL_EQUIFAX_159MIL||||||||2022-07-29||56||1||0.017857||TRB||2025-05-12||P||79.51
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||jch_tmp_cluster_copas_datos_tmp||||||||2024-04-05||10||0||0.0||TMP||2025-05-12||P||0.38
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||HISTORICO_SUB2||||||||2024-04-26||8||1||0.125||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_USFQ_DES_JA||||||||2024-06-27||26||0||0.0||TRB||2025-05-12||P||24.8
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_SUPERMERCADO_MARZO_EST_TG_JA||||jalvarez||||2025-03-17||82||0||0.0||TRB||2025-05-12||P||36.51
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_SUPERMERCADO_OFI_25_JA||||jalvarez||||2025-03-21||20||0||0.0||TRB||2025-05-12||P||41.37
